year,month,county,party,registered,source_url
2024,3,HOWARD,Unaffiliated,61771,local://MSR-2024_03.pdf
2024,3,KENT,Unaffiliated,2778,local://MSR-2024_03.pdf
2024,3,MONTGOMERY,Unaffiliated,171099,local://MSR-2024_03.pdf
2024,3,PR. GEORGE'S,Unaffiliated,97563,local://MSR-2024_03.pdf
2024,3,QUEEN ANNE'S,Unaffiliated,8867,local://MSR-2024_03.pdf
2024,3,ST. MARY'S,Unaffiliated,17906,local://MSR-2024_03.pdf
2024,3,SOMERSET,Unaffiliated,2518,local://MSR-2024_03.pdf
2024,3,TALBOT,Unaffiliated,6049,local://MSR-2024_03.pdf
2024,3,WASHINGTON,Unaffiliated,23794,local://MSR-2024_03.pdf
2024,3,WICOMICO,Unaffiliated,14769,local://MSR-2024_03.pdf
2024,3,WORCESTER,Unaffiliated,9067,local://MSR-2024_03.pdf
2024,3,ALLEGANY,Other,571,local://MSR-2024_03.pdf
2024,3,ANNE ARUNDEL,Other,4324,local://MSR-2024_03.pdf
2024,3,BALTIMORE CITY,Other,5905,local://MSR-2024_03.pdf
2024,3,BALTIMORE CO.,Other,7846,local://MSR-2024_03.pdf
2024,3,CALVERT,Other,738,local://MSR-2024_03.pdf
2024,3,CAROLINE,Other,260,local://MSR-2024_03.pdf
2024,3,CARROLL,Other,1341,local://MSR-2024_03.pdf
2024,3,CECIL,Other,929,local://MSR-2024_03.pdf
2024,3,CHARLES,Other,1208,local://MSR-2024_03.pdf
2024,3,DORCHESTER,Other,262,local://MSR-2024_03.pdf
2024,3,FREDERICK,Other,1738,local://MSR-2024_03.pdf
2024,3,GARRETT,Other,207,local://MSR-2024_03.pdf
2024,3,HARFORD,Other,2236,local://MSR-2024_03.pdf
2024,3,HOWARD,Other,2503,local://MSR-2024_03.pdf
2024,3,KENT,Other,143,local://MSR-2024_03.pdf
2024,3,MONTGOMERY,Other,7201,local://MSR-2024_03.pdf
2024,3,PR. GEORGE'S,Other,12544,local://MSR-2024_03.pdf
2024,3,QUEEN ANNE'S,Other,391,local://MSR-2024_03.pdf
2024,3,ST. MARY'S,Other,846,local://MSR-2024_03.pdf
2024,3,SOMERSET,Other,167,local://MSR-2024_03.pdf
2024,3,TALBOT,Other,277,local://MSR-2024_03.pdf
2024,3,WASHINGTON,Other,1185,local://MSR-2024_03.pdf
2024,3,WICOMICO,Other,912,local://MSR-2024_03.pdf
2024,3,WORCESTER,Other,565,local://MSR-2024_03.pdf
2025,1,ALLEGANY,Democratic,10884,local://MSR-2025_01.pdf
2025,1,ANNE ARUNDEL,Democratic,173357,local://MSR-2025_01.pdf
2025,1,BALTIMORE CITY,Democratic,301533,local://MSR-2025_01.pdf
2025,1,BALTIMORE CO.,Democratic,310930,local://MSR-2025_01.pdf
2025,1,CALVERT,Democratic,23670,local://MSR-2025_01.pdf
2025,1,CAROLINE,Democratic,5999,local://MSR-2025_01.pdf
2025,1,CARROLL,Democratic,33400,local://MSR-2025_01.pdf
2025,1,CECIL,Democratic,19225,local://MSR-2025_01.pdf
2025,1,CHARLES,Democratic,77008,local://MSR-2025_01.pdf
2025,1,DORCHESTER,Democratic,9636,local://MSR-2025_01.pdf
2025,1,FREDERICK,Democratic,79641,local://MSR-2025_01.pdf
2025,1,GARRETT,Democratic,3464,local://MSR-2025_01.pdf
2025,1,HARFORD,Democratic,64849,local://MSR-2025_01.pdf
2025,1,HOWARD,Democratic,124105,local://MSR-2025_01.pdf
2025,1,KENT,Democratic,5727,local://MSR-2025_01.pdf
2025,1,MONTGOMERY,Democratic,410731,local://MSR-2025_01.pdf
2025,1,PR. GEORGE'S,Democratic,462848,local://MSR-2025_01.pdf
2025,1,QUEEN ANNE'S,Democratic,11262,local://MSR-2025_01.pdf
2025,1,ST. MARY'S,Democratic,25142,local://MSR-2025_01.pdf
2025,1,SOMERSET,Democratic,5385,local://MSR-2025_01.pdf
2025,1,TALBOT,Democratic,10600,local://MSR-2025_01.pdf
2025,1,WASHINGTON,Democratic,30990,local://MSR-2025_01.pdf
2025,1,WICOMICO,Democratic,26303,local://MSR-2025_01.pdf
2025,1,WORCESTER,Democratic,13696,local://MSR-2025_01.pdf
2025,1,ALLEGANY,Republican,56,local://MSR-2025_01.pdf
2025,1,ANNE ARUNDEL,Republican,450,local://MSR-2025_01.pdf
2025,1,BALTIMORE CITY,Republican,751,local://MSR-2025_01.pdf
2025,1,BALTIMORE CO.,Republican,739,local://MSR-2025_01.pdf
2025,1,CALVERT,Republican,61,local://MSR-2025_01.pdf
2025,1,CAROLINE,Republican,25,local://MSR-2025_01.pdf
2025,1,CARROLL,Republican,138,local://MSR-2025_01.pdf
2025,1,CECIL,Republican,72,local://MSR-2025_01.pdf
2025,1,CHARLES,Republican,118,local://MSR-2025_01.pdf
2025,1,DORCHESTER,Republican,18,local://MSR-2025_01.pdf
2025,1,FREDERICK,Republican,233,local://MSR-2025_01.pdf
2025,1,GARRETT,Republican,16,local://MSR-2025_01.pdf
2025,1,HARFORD,Republican,162,local://MSR-2025_01.pdf
2025,1,HOWARD,Republican,290,local://MSR-2025_01.pdf
2025,1,KENT,Republican,14,local://MSR-2025_01.pdf
2025,1,MONTGOMERY,Republican,916,local://MSR-2025_01.pdf
2025,1,PR. GEORGE'S,Republican,691,local://MSR-2025_01.pdf
2025,1,QUEEN ANNE'S,Republican,47,local://MSR-2025_01.pdf
2025,1,ST. MARY'S,Republican,66,local://MSR-2025_01.pdf
2025,1,SOMERSET,Republican,16,local://MSR-2025_01.pdf
2025,1,TALBOT,Republican,22,local://MSR-2025_01.pdf
2025,1,WASHINGTON,Republican,127,local://MSR-2025_01.pdf
2025,1,WICOMICO,Republican,70,local://MSR-2025_01.pdf
2025,1,WORCESTER,Republican,43,local://MSR-2025_01.pdf
2025,1,ALLEGANY,Green,9030,local://MSR-2025_01.pdf
2025,1,ANNE ARUNDEL,Green,105835,local://MSR-2025_01.pdf
2025,1,BALTIMORE CITY,Green,65032,local://MSR-2025_01.pdf
2025,1,BALTIMORE CO.,Green,122496,local://MSR-2025_01.pdf
2025,1,CALVERT,Green,16792,local://MSR-2025_01.pdf
2025,1,CAROLINE,Green,4968,local://MSR-2025_01.pdf
2025,1,CARROLL,Green,31032,local://MSR-2025_01.pdf
2025,1,CECIL,Green,17507,local://MSR-2025_01.pdf
2025,1,CHARLES,Green,25780,local://MSR-2025_01.pdf
2025,1,DORCHESTER,Green,4401,local://MSR-2025_01.pdf
2025,1,FREDERICK,Green,55469,local://MSR-2025_01.pdf
2025,1,GARRETT,Green,3138,local://MSR-2025_01.pdf
2025,1,HARFORD,Green,46022,local://MSR-2025_01.pdf
2025,1,HOWARD,Green,64586,local://MSR-2025_01.pdf
2025,1,KENT,Green,2854,local://MSR-2025_01.pdf
2025,1,MONTGOMERY,Green,176689,local://MSR-2025_01.pdf
2025,1,PR. GEORGE'S,Green,104859,local://MSR-2025_01.pdf
2025,1,QUEEN ANNE'S,Green,9060,local://MSR-2025_01.pdf
2025,1,ST. MARY'S,Green,18549,local://MSR-2025_01.pdf
2025,1,SOMERSET,Green,2572,local://MSR-2025_01.pdf
2025,1,TALBOT,Green,6141,local://MSR-2025_01.pdf
2025,1,WASHINGTON,Green,24779,local://MSR-2025_01.pdf
2025,1,WICOMICO,Green,15436,local://MSR-2025_01.pdf
2025,1,WORCESTER,Green,9310,local://MSR-2025_01.pdf
2025,1,ALLEGANY,Working Class,850,local://MSR-2025_01.pdf
2025,1,ANNE ARUNDEL,Working Class,7004,local://MSR-2025_01.pdf
2025,1,BALTIMORE CITY,Working Class,7103,local://MSR-2025_01.pdf
2025,1,BALTIMORE CO.,Working Class,10768,local://MSR-2025_01.pdf
2025,1,CALVERT,Working Class,1210,local://MSR-2025_01.pdf
2025,1,CAROLINE,Working Class,399,local://MSR-2025_01.pdf
2025,1,CARROLL,Working Class,2211,local://MSR-2025_01.pdf
2025,1,CECIL,Working Class,1451,local://MSR-2025_01.pdf
2025,1,CHARLES,Working Class,1806,local://MSR-2025_01.pdf
2025,1,DORCHESTER,Working Class,416,local://MSR-2025_01.pdf
2025,1,FREDERICK,Working Class,3114,local://MSR-2025_01.pdf
2025,1,GARRETT,Working Class,324,local://MSR-2025_01.pdf
2025,1,HARFORD,Working Class,3671,local://MSR-2025_01.pdf
2025,1,HOWARD,Working Class,3594,local://MSR-2025_01.pdf
2025,1,KENT,Working Class,224,local://MSR-2025_01.pdf
2025,1,MONTGOMERY,Working Class,9814,local://MSR-2025_01.pdf
2025,1,PR. GEORGE'S,Working Class,14624,local://MSR-2025_01.pdf
2025,1,QUEEN ANNE'S,Working Class,627,local://MSR-2025_01.pdf
2025,1,ST. MARY'S,Working Class,1366,local://MSR-2025_01.pdf
2025,1,SOMERSET,Working Class,249,local://MSR-2025_01.pdf
2025,1,TALBOT,Working Class,468,local://MSR-2025_01.pdf
2025,1,WASHINGTON,Working Class,1843,local://MSR-2025_01.pdf
2025,1,WICOMICO,Working Class,1355,local://MSR-2025_01.pdf
2025,1,WORCESTER,Working Class,830,local://MSR-2025_01.pdf
2025,1,ALLEGANY,Unaffiliated,44526,local://MSR-2025_01.pdf
2025,1,ANNE ARUNDEL,Unaffiliated,417653,local://MSR-2025_01.pdf
2025,1,BALTIMORE CITY,Unaffiliated,404241,local://MSR-2025_01.pdf
2025,1,BALTIMORE CO.,Unaffiliated,587667,local://MSR-2025_01.pdf
2025,1,CALVERT,Unaffiliated,70873,local://MSR-2025_01.pdf
2025,1,CAROLINE,Unaffiliated,22608,local://MSR-2025_01.pdf
2025,1,CARROLL,Unaffiliated,131894,local://MSR-2025_01.pdf
2025,1,CECIL,Unaffiliated,74325,local://MSR-2025_01.pdf
2025,1,CHARLES,Unaffiliated,128803,local://MSR-2025_01.pdf
2025,1,DORCHESTER,Unaffiliated,24177,local://MSR-2025_01.pdf
2025,1,FREDERICK,Unaffiliated,208681,local://MSR-2025_01.pdf
2025,1,GARRETT,Unaffiliated,21073,local://MSR-2025_01.pdf
2025,1,HARFORD,Unaffiliated,197459,local://MSR-2025_01.pdf
2025,1,HOWARD,Unaffiliated,241875,local://MSR-2025_01.pdf
2025,1,KENT,Unaffiliated,14393,local://MSR-2025_01.pdf
2025,1,MONTGOMERY,Unaffiliated,699902,local://MSR-2025_01.pdf
2025,1,PR. GEORGE'S,Unaffiliated,625570,local://MSR-2025_01.pdf
2025,1,QUEEN ANNE'S,Unaffiliated,41836,local://MSR-2025_01.pdf
2025,1,ST. MARY'S,Unaffiliated,78775,local://MSR-2025_01.pdf
2025,1,SOMERSET,Unaffiliated,14579,local://MSR-2025_01.pdf
2025,1,TALBOT,Unaffiliated,29062,local://MSR-2025_01.pdf
2025,1,WASHINGTON,Unaffiliated,103617,local://MSR-2025_01.pdf
2025,1,WICOMICO,Unaffiliated,68049,local://MSR-2025_01.pdf
2025,1,WORCESTER,Unaffiliated,44116,local://MSR-2025_01.pdf
2025,1,ALLEGANY,Other,2715,local://MSR-2025_01.pdf
2025,1,ANNE ARUNDEL,Other,23895,local://MSR-2025_01.pdf
2025,1,BALTIMORE CITY,Other,13028,local://MSR-2025_01.pdf
2025,1,BALTIMORE CO.,Other,15533,local://MSR-2025_01.pdf
2025,1,CALVERT,Other,2876,local://MSR-2025_01.pdf
2025,1,CAROLINE,Other,899,local://MSR-2025_01.pdf
2025,1,CARROLL,Other,4468,local://MSR-2025_01.pdf
2025,1,CECIL,Other,3215,local://MSR-2025_01.pdf
2025,1,CHARLES,Other,5296,local://MSR-2025_01.pdf
2025,1,DORCHESTER,Other,578,local://MSR-2025_01.pdf
2025,1,FREDERICK,Other,9053,local://MSR-2025_01.pdf
2025,1,GARRETT,Other,776,local://MSR-2025_01.pdf
2025,1,HARFORD,Other,7458,local://MSR-2025_01.pdf
2025,1,HOWARD,Other,8693,local://MSR-2025_01.pdf
2025,1,KENT,Other,453,local://MSR-2025_01.pdf
2025,1,MONTGOMERY,Other,40697,local://MSR-2025_01.pdf
2025,1,PR. GEORGE'S,Other,44846,local://MSR-2025_01.pdf
2025,1,QUEEN ANNE'S,Other,1229,local://MSR-2025_01.pdf
2025,1,ST. MARY'S,Other,4563,local://MSR-2025_01.pdf
2025,1,SOMERSET,Other,320,local://MSR-2025_01.pdf
2025,1,TALBOT,Other,2008,local://MSR-2025_01.pdf
2025,1,WASHINGTON,Other,5707,local://MSR-2025_01.pdf
2025,1,WICOMICO,Other,2878,local://MSR-2025_01.pdf
2025,1,WORCESTER,Other,2388,local://MSR-2025_01.pdf
2025,2,ALLEGANY,Democratic,10828,local://MSR-2025_02.pdf
2025,2,ANNE ARUNDEL,Democratic,173564,local://MSR-2025_02.pdf
2025,2,BALTIMORE CITY,Democratic,300359,local://MSR-2025_02.pdf
2025,2,BALTIMORE CO.,Democratic,309799,local://MSR-2025_02.pdf
2025,2,CALVERT,Democratic,23592,local://MSR-2025_02.pdf
2025,2,CAROLINE,Democratic,6003,local://MSR-2025_02.pdf
2025,2,CARROLL,Democratic,33197,local://MSR-2025_02.pdf
2025,2,CECIL,Democratic,19015,local://MSR-2025_02.pdf
2025,2,CHARLES,Democratic,76795,local://MSR-2025_02.pdf
2025,2,DORCHESTER,Democratic,9578,local://MSR-2025_02.pdf
2025,2,FREDERICK,Democratic,79237,local://MSR-2025_02.pdf
2025,2,GARRETT,Democratic,3443,local://MSR-2025_02.pdf
2025,2,HARFORD,Democratic,64526,local://MSR-2025_02.pdf
2025,2,HOWARD,Democratic,123555,local://MSR-2025_02.pdf
2025,2,KENT,Democratic,5696,local://MSR-2025_02.pdf
2025,2,MONTGOMERY,Democratic,409102,local://MSR-2025_02.pdf
2025,2,PR. GEORGE'S,Democratic,462824,local://MSR-2025_02.pdf
2025,2,QUEEN ANNE'S,Democratic,11225,local://MSR-2025_02.pdf
2025,2,ST. MARY'S,Democratic,25016,local://MSR-2025_02.pdf
2025,2,SOMERSET,Democratic,5353,local://MSR-2025_02.pdf
2025,2,TALBOT,Democratic,10546,local://MSR-2025_02.pdf
2025,2,WASHINGTON,Democratic,30614,local://MSR-2025_02.pdf
2025,2,WICOMICO,Democratic,26217,local://MSR-2025_02.pdf
2025,2,WORCESTER,Democratic,13620,local://MSR-2025_02.pdf
2025,2,ALLEGANY,Republican,23647,local://MSR-2025_02.pdf
2025,2,ANNE ARUNDEL,Republican,131403,local://MSR-2025_02.pdf
2025,2,BALTIMORE CITY,Republican,29792,local://MSR-2025_02.pdf
2025,2,BALTIMORE CO.,Republican,142326,local://MSR-2025_02.pdf
2025,2,CALVERT,Republican,29071,local://MSR-2025_02.pdf
2025,2,CAROLINE,Republican,11227,local://MSR-2025_02.pdf
2025,2,CARROLL,Republican,64877,local://MSR-2025_02.pdf
2025,2,CECIL,Republican,35975,local://MSR-2025_02.pdf
2025,2,CHARLES,Republican,23945,local://MSR-2025_02.pdf
2025,2,DORCHESTER,Republican,9695,local://MSR-2025_02.pdf
2025,2,FREDERICK,Republican,70075,local://MSR-2025_02.pdf
2025,2,GARRETT,Republican,14111,local://MSR-2025_02.pdf
2025,2,HARFORD,Republican,82547,local://MSR-2025_02.pdf
2025,2,HOWARD,Republican,49232,local://MSR-2025_02.pdf
2025,2,KENT,Republican,5558,local://MSR-2025_02.pdf
2025,2,MONTGOMERY,Republican,101982,local://MSR-2025_02.pdf
2025,2,PR. GEORGE'S,Republican,42645,local://MSR-2025_02.pdf
2025,2,QUEEN ANNE'S,Republican,20857,local://MSR-2025_02.pdf
2025,2,ST. MARY'S,Republican,33587,local://MSR-2025_02.pdf
2025,2,SOMERSET,Republican,6366,local://MSR-2025_02.pdf
2025,2,TALBOT,Republican,11787,local://MSR-2025_02.pdf
2025,2,WASHINGTON,Republican,45571,local://MSR-2025_02.pdf
2025,2,WICOMICO,Republican,24864,local://MSR-2025_02.pdf
2025,2,WORCESTER,Republican,20176,local://MSR-2025_02.pdf
2025,2,ALLEGANY,Green,52,local://MSR-2025_02.pdf
2025,2,ANNE ARUNDEL,Green,455,local://MSR-2025_02.pdf
2025,2,BALTIMORE CITY,Green,754,local://MSR-2025_02.pdf
2025,2,BALTIMORE CO.,Green,743,local://MSR-2025_02.pdf
2025,2,CALVERT,Green,61,local://MSR-2025_02.pdf
2025,2,CAROLINE,Green,25,local://MSR-2025_02.pdf
2025,2,CARROLL,Green,140,local://MSR-2025_02.pdf
2025,2,CECIL,Green,74,local://MSR-2025_02.pdf
2025,2,CHARLES,Green,121,local://MSR-2025_02.pdf
2025,2,DORCHESTER,Green,19,local://MSR-2025_02.pdf
2025,2,FREDERICK,Green,233,local://MSR-2025_02.pdf
2025,2,GARRETT,Green,16,local://MSR-2025_02.pdf
2025,2,HARFORD,Green,160,local://MSR-2025_02.pdf
2025,2,HOWARD,Green,295,local://MSR-2025_02.pdf
2025,2,KENT,Green,14,local://MSR-2025_02.pdf
2025,2,MONTGOMERY,Green,913,local://MSR-2025_02.pdf
2025,2,PR. GEORGE'S,Green,705,local://MSR-2025_02.pdf
2025,2,QUEEN ANNE'S,Green,47,local://MSR-2025_02.pdf
2025,2,ST. MARY'S,Green,68,local://MSR-2025_02.pdf
2025,2,SOMERSET,Green,16,local://MSR-2025_02.pdf
2025,2,TALBOT,Green,21,local://MSR-2025_02.pdf
2025,2,WASHINGTON,Green,128,local://MSR-2025_02.pdf
2025,2,WICOMICO,Green,71,local://MSR-2025_02.pdf
2025,2,WORCESTER,Green,44,local://MSR-2025_02.pdf
2025,2,ALLEGANY,Working Class,55,local://MSR-2025_02.pdf
2025,2,ANNE ARUNDEL,Working Class,243,local://MSR-2025_02.pdf
2025,2,BALTIMORE CITY,Working Class,413,local://MSR-2025_02.pdf
2025,2,BALTIMORE CO.,Working Class,409,local://MSR-2025_02.pdf
2025,2,CALVERT,Working Class,35,local://MSR-2025_02.pdf
2025,2,CAROLINE,Working Class,23,local://MSR-2025_02.pdf
2025,2,CARROLL,Working Class,64,local://MSR-2025_02.pdf
2025,2,CECIL,Working Class,74,local://MSR-2025_02.pdf
2025,2,CHARLES,Working Class,90,local://MSR-2025_02.pdf
2025,2,DORCHESTER,Working Class,23,local://MSR-2025_02.pdf
2025,2,FREDERICK,Working Class,113,local://MSR-2025_02.pdf
2025,2,GARRETT,Working Class,14,local://MSR-2025_02.pdf
2025,2,HARFORD,Working Class,132,local://MSR-2025_02.pdf
2025,2,HOWARD,Working Class,75,local://MSR-2025_02.pdf
2025,2,KENT,Working Class,10,local://MSR-2025_02.pdf
2025,2,MONTGOMERY,Working Class,253,local://MSR-2025_02.pdf
2025,2,PR. GEORGE'S,Working Class,349,local://MSR-2025_02.pdf
2025,2,QUEEN ANNE'S,Working Class,22,local://MSR-2025_02.pdf
2025,2,ST. MARY'S,Working Class,54,local://MSR-2025_02.pdf
2025,2,SOMERSET,Working Class,11,local://MSR-2025_02.pdf
2025,2,TALBOT,Working Class,8,local://MSR-2025_02.pdf
2025,2,WASHINGTON,Working Class,92,local://MSR-2025_02.pdf
2025,2,WICOMICO,Working Class,61,local://MSR-2025_02.pdf
2025,2,WORCESTER,Working Class,22,local://MSR-2025_02.pdf
2025,2,ALLEGANY,Unaffiliated,9017,local://MSR-2025_02.pdf
2025,2,ANNE ARUNDEL,Unaffiliated,106911,local://MSR-2025_02.pdf
2025,2,BALTIMORE CITY,Unaffiliated,64900,local://MSR-2025_02.pdf
2025,2,BALTIMORE CO.,Unaffiliated,122520,local://MSR-2025_02.pdf
2025,2,CALVERT,Unaffiliated,16808,local://MSR-2025_02.pdf
2025,2,CAROLINE,Unaffiliated,4978,local://MSR-2025_02.pdf
2025,2,CARROLL,Unaffiliated,30954,local://MSR-2025_02.pdf
2025,2,CECIL,Unaffiliated,17435,local://MSR-2025_02.pdf
2025,2,CHARLES,Unaffiliated,25832,local://MSR-2025_02.pdf
2025,2,DORCHESTER,Unaffiliated,4407,local://MSR-2025_02.pdf
2025,2,FREDERICK,Unaffiliated,55511,local://MSR-2025_02.pdf
2025,2,GARRETT,Unaffiliated,3136,local://MSR-2025_02.pdf
2025,2,HARFORD,Unaffiliated,46108,local://MSR-2025_02.pdf
2025,2,HOWARD,Unaffiliated,64725,local://MSR-2025_02.pdf
2025,2,KENT,Unaffiliated,2851,local://MSR-2025_02.pdf
2025,2,MONTGOMERY,Unaffiliated,177721,local://MSR-2025_02.pdf
2025,2,PR. GEORGE'S,Unaffiliated,105398,local://MSR-2025_02.pdf
2025,2,QUEEN ANNE'S,Unaffiliated,9093,local://MSR-2025_02.pdf
2025,2,ST. MARY'S,Unaffiliated,18505,local://MSR-2025_02.pdf
2025,2,SOMERSET,Unaffiliated,2575,local://MSR-2025_02.pdf
2025,2,TALBOT,Unaffiliated,6132,local://MSR-2025_02.pdf
2025,2,WASHINGTON,Unaffiliated,24602,local://MSR-2025_02.pdf
2025,2,WICOMICO,Unaffiliated,15452,local://MSR-2025_02.pdf
2025,2,WORCESTER,Unaffiliated,9305,local://MSR-2025_02.pdf
2025,2,ALLEGANY,Other,786,local://MSR-2025_02.pdf
2025,2,ANNE ARUNDEL,Other,6792,local://MSR-2025_02.pdf
2025,2,BALTIMORE CITY,Other,6638,local://MSR-2025_02.pdf
2025,2,BALTIMORE CO.,Other,10274,local://MSR-2025_02.pdf
2025,2,CALVERT,Other,1156,local://MSR-2025_02.pdf
2025,2,CAROLINE,Other,373,local://MSR-2025_02.pdf
2025,2,CARROLL,Other,2121,local://MSR-2025_02.pdf
2025,2,CECIL,Other,1346,local://MSR-2025_02.pdf
2025,2,CHARLES,Other,1700,local://MSR-2025_02.pdf
2025,2,DORCHESTER,Other,391,local://MSR-2025_02.pdf
2025,2,FREDERICK,Other,2971,local://MSR-2025_02.pdf
2025,2,GARRETT,Other,308,local://MSR-2025_02.pdf
2025,2,HARFORD,Other,3509,local://MSR-2025_02.pdf
2025,2,HOWARD,Other,3501,local://MSR-2025_02.pdf
2025,2,KENT,Other,215,local://MSR-2025_02.pdf
2025,2,MONTGOMERY,Other,9726,local://MSR-2025_02.pdf
2025,2,PR. GEORGE'S,Other,14254,local://MSR-2025_02.pdf
2025,2,QUEEN ANNE'S,Other,605,local://MSR-2025_02.pdf
2025,2,ST. MARY'S,Other,1294,local://MSR-2025_02.pdf
2025,2,SOMERSET,Other,239,local://MSR-2025_02.pdf
2025,2,TALBOT,Other,456,local://MSR-2025_02.pdf
2025,2,WASHINGTON,Other,1706,local://MSR-2025_02.pdf
2025,2,WICOMICO,Other,1284,local://MSR-2025_02.pdf
2025,2,WORCESTER,Other,797,local://MSR-2025_02.pdf
2025,3,ALLEGANY,Democratic,10810,local://MSR-2025_03.pdf
2025,3,ANNE ARUNDEL,Democratic,173256,local://MSR-2025_03.pdf
2025,3,BALTIMORE CITY,Democratic,301847,local://MSR-2025_03.pdf
2025,3,BALTIMORE CO.,Democratic,309107,local://MSR-2025_03.pdf
2025,3,CALVERT,Democratic,23581,local://MSR-2025_03.pdf
2025,3,CAROLINE,Democratic,5987,local://MSR-2025_03.pdf
2025,3,CARROLL,Democratic,33189,local://MSR-2025_03.pdf
2025,3,CECIL,Democratic,19026,local://MSR-2025_03.pdf
2025,3,CHARLES,Democratic,76785,local://MSR-2025_03.pdf
2025,3,DORCHESTER,Democratic,9566,local://MSR-2025_03.pdf
2025,3,FREDERICK,Democratic,79320,local://MSR-2025_03.pdf
2025,3,GARRETT,Democratic,3440,local://MSR-2025_03.pdf
2025,3,HARFORD,Democratic,64500,local://MSR-2025_03.pdf
2025,3,HOWARD,Democratic,123357,local://MSR-2025_03.pdf
2025,3,KENT,Democratic,5696,local://MSR-2025_03.pdf
2025,3,MONTGOMERY,Democratic,409937,local://MSR-2025_03.pdf
2025,3,PR. GEORGE'S,Democratic,460669,local://MSR-2025_03.pdf
2025,3,QUEEN ANNE'S,Democratic,11233,local://MSR-2025_03.pdf
2025,3,ST. MARY'S,Democratic,24991,local://MSR-2025_03.pdf
2025,3,SOMERSET,Democratic,5366,local://MSR-2025_03.pdf
2025,3,TALBOT,Democratic,10477,local://MSR-2025_03.pdf
2025,3,WASHINGTON,Democratic,30574,local://MSR-2025_03.pdf
2025,3,WICOMICO,Democratic,26201,local://MSR-2025_03.pdf
2025,3,WORCESTER,Democratic,13602,local://MSR-2025_03.pdf
2025,3,ALLEGANY,Republican,23683,local://MSR-2025_03.pdf
2025,3,ANNE ARUNDEL,Republican,131249,local://MSR-2025_03.pdf
2025,3,BALTIMORE CITY,Republican,30337,local://MSR-2025_03.pdf
2025,3,BALTIMORE CO.,Republican,142192,local://MSR-2025_03.pdf
2025,3,CALVERT,Republican,29095,local://MSR-2025_03.pdf
2025,3,CAROLINE,Republican,11244,local://MSR-2025_03.pdf
2025,3,CARROLL,Republican,64849,local://MSR-2025_03.pdf
2025,3,CECIL,Republican,36032,local://MSR-2025_03.pdf
2025,3,CHARLES,Republican,23937,local://MSR-2025_03.pdf
2025,3,DORCHESTER,Republican,9709,local://MSR-2025_03.pdf
2025,3,FREDERICK,Republican,70193,local://MSR-2025_03.pdf
2025,3,GARRETT,Republican,14115,local://MSR-2025_03.pdf
2025,3,HARFORD,Republican,82632,local://MSR-2025_03.pdf
2025,3,HOWARD,Republican,49181,local://MSR-2025_03.pdf
2025,3,KENT,Republican,5559,local://MSR-2025_03.pdf
2025,3,MONTGOMERY,Republican,102773,local://MSR-2025_03.pdf
2025,3,PR. GEORGE'S,Republican,42535,local://MSR-2025_03.pdf
2025,3,QUEEN ANNE'S,Republican,20862,local://MSR-2025_03.pdf
2025,3,ST. MARY'S,Republican,33594,local://MSR-2025_03.pdf
2025,3,SOMERSET,Republican,6392,local://MSR-2025_03.pdf
2025,3,TALBOT,Republican,11756,local://MSR-2025_03.pdf
2025,3,WASHINGTON,Republican,45529,local://MSR-2025_03.pdf
2025,3,WICOMICO,Republican,24896,local://MSR-2025_03.pdf
2025,3,WORCESTER,Republican,20195,local://MSR-2025_03.pdf
2025,3,ALLEGANY,Green,55,local://MSR-2025_03.pdf
2025,3,ANNE ARUNDEL,Green,466,local://MSR-2025_03.pdf
2025,3,BALTIMORE CITY,Green,777,local://MSR-2025_03.pdf
2025,3,BALTIMORE CO.,Green,747,local://MSR-2025_03.pdf
2025,3,CALVERT,Green,64,local://MSR-2025_03.pdf
2025,3,CAROLINE,Green,26,local://MSR-2025_03.pdf
2025,3,CARROLL,Green,141,local://MSR-2025_03.pdf
2025,3,CECIL,Green,77,local://MSR-2025_03.pdf
2025,3,CHARLES,Green,126,local://MSR-2025_03.pdf
2025,3,DORCHESTER,Green,17,local://MSR-2025_03.pdf
2025,3,FREDERICK,Green,244,local://MSR-2025_03.pdf
2025,3,GARRETT,Green,16,local://MSR-2025_03.pdf
2025,3,HARFORD,Green,169,local://MSR-2025_03.pdf
2025,3,HOWARD,Green,302,local://MSR-2025_03.pdf
2025,3,KENT,Green,14,local://MSR-2025_03.pdf
2025,3,MONTGOMERY,Green,934,local://MSR-2025_03.pdf
2025,3,PR. GEORGE'S,Green,725,local://MSR-2025_03.pdf
2025,3,QUEEN ANNE'S,Green,48,local://MSR-2025_03.pdf
2025,3,ST. MARY'S,Green,68,local://MSR-2025_03.pdf
2025,3,SOMERSET,Green,18,local://MSR-2025_03.pdf
2025,3,TALBOT,Green,22,local://MSR-2025_03.pdf
2025,3,WASHINGTON,Green,132,local://MSR-2025_03.pdf
2025,3,WICOMICO,Green,71,local://MSR-2025_03.pdf
2025,3,WORCESTER,Green,43,local://MSR-2025_03.pdf
2025,3,ALLEGANY,Working Class,54,local://MSR-2025_03.pdf
2025,3,ANNE ARUNDEL,Working Class,244,local://MSR-2025_03.pdf
2025,3,BALTIMORE CITY,Working Class,392,local://MSR-2025_03.pdf
2025,3,BALTIMORE CO.,Working Class,403,local://MSR-2025_03.pdf
2025,3,CALVERT,Working Class,34,local://MSR-2025_03.pdf
